date,datetime,daily_max,daily_min,amplitude,twd,twd_norm,twd_min,instance,Temperature,Humidity,VPD,Tree_ID,minute,hour,displacement.um.fixed,second,twd_pd
2026-06-23,2026-06-23T09:00:00Z,1628.90625,1585.4492187,43.457031299999926,20.019531200000074,0.05352480401524331,0.003916448950386387,15,27.77000046,94.13999939,0.21853368,BioR1111,6,2,1610.3515625,0,0.053089643139583725
2026-06-23,2026-06-23T10:15:00Z,1628.90625,1585.4492187,43.457031299999926,21.484375,0.05744125323299223,0.003916448950386387,15,28.36000061,88.41000366,0.447317272,BioR1111,21,3,1608.8867187,0,0.053089643139583725
2026-06-23,2026-06-23T10:30:00Z,1628.90625,1585.4492187,43.457031299999926,21.484375,0.05744125323299223,0.003916448950386387,15,28.54000092,87.04000092,0.505444407,BioR1111,36,3,1608.8867187,0,0.053089643139583725
2026-06-23,2026-06-23T10:45:00Z,1628.90625,1585.4492187,43.457031299999926,21.484375,0.05744125323299223,0.003916448950386387,15,28.26000023,87.68000031,0.47273773,BioR1111,51,3,1608.8867187,0,0.053089643139583725
2026-06-23,2026-06-23T11:00:00Z,1628.90625,1585.4492187,43.457031299999926,20.996093700000074,0.05613577007128841,0.003916448950386387,15,28.26000023,87.44999695,0.4815633,BioR1111,6,4,1609.375,0,0.053089643139583725
2026-06-23,2026-06-23T11:15:00Z,1628.90625,1585.4492187,43.457031299999926,20.996093700000074,0.05613577007128841,0.003916448950386387,15,27.450000760000002,89.68000031,0.377733082,BioR1111,21,4,1609.375,0,0.053089643139583725
2026-06-23,2026-06-23T11:30:00Z,1628.90625,1585.4492187,43.457031299999926,20.996093700000074,0.05613577007128841,0.003916448950386387,15,27.51000023,89.5,0.385671675,BioR1111,36,4,1609.375,0,0.053089643139583725
2026-06-23,2026-06-23T11:45:00Z,1628.90625,1585.4492187,43.457031299999926,20.996093700000074,0.05613577007128841,0.003916448950386387,15,28.299999239999998,86.26999664,0.528067529,BioR1111,51,4,1609.375,0,0.053089643139583725
2026-06-23,2026-06-23T12:00:00Z,1628.90625,1585.4492187,43.457031299999926,20.019531200000074,0.05352480401524331,0.003916448950386387,15,27.80999947,86.94000244,0.488176435,BioR1111,6,5,1610.3515625,0,0.053089643139583725
2026-06-23,2026-06-23T12:15:00Z,1628.90625,1585.4492187,43.457031299999926,20.019531200000074,0.05352480401524331,0.003916448950386387,15,27.12999916,88.68000031,0.406646073,BioR1111,21,5,1610.3515625,0,0.053089643139583725
2026-06-23,2026-06-23T12:30:00Z,1628.90625,1585.4492187,43.457031299999926,20.5078125,0.05483028717694712,0.003916448950386387,15,27.34000015,86.56999969,0.488412768,BioR1111,36,5,1609.8632812,0,0.053089643139583725
2026-06-23,2026-06-23T12:45:00Z,1628.90625,1585.4492187,43.457031299999926,19.53125,0.052219321120902024,0.003916448950386387,15,27.59000015,84.80999756,0.560552239,BioR1111,51,5,1610.8398437,0,0.053089643139583725
