"","X","Year","Month","Day","Hour","Minute","Second","tmd5","tmd15","tmd25","tmd35","tmu5","tmu15","tmu25","tmu35","alpha5","beta5","VhrmHRM5","alpha15","beta15","VhrmHRM15","alpha25","beta25","VhrmHRM25","alpha35","beta35","VhrmHRM35","Voltage","EMU","TreeID","Datetime"
"21219",21219,26,4,29,5,30,14,50.994994994995,NA,NA,NA,57.1701701701702,NA,NA,NA,-0.0623193065928273,-0.00299168535226292,-1.16916131409188,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.03,"R1132",NA,2026-04-29 05:30:00
"21220",21220,26,4,29,6,0,14,51.1941941941942,NA,NA,NA,59.460960960961,NA,NA,NA,-0.064522336653993,-0.0123943905825196,-1.20220676500936,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.03,"R1132",NA,2026-04-29 06:00:00
"21221",21221,26,4,29,6,30,14,49.7002002002002,NA,NA,NA,61.7517517517518,NA,NA,NA,-0.0677307770950821,-0.0130236621867827,-1.2503333716257,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.03,"R1132",NA,2026-04-29 06:30:00
"21222",21222,26,4,29,7,0,14,52.0905905905906,NA,NA,NA,56.6721721721722,NA,NA,NA,-0.0285486908900294,0.0215638495085677,-0.66260207854991,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"R1132",NA,2026-04-29 07:00:00
"21223",21223,26,4,29,7,30,14,55.476976976977,NA,NA,NA,52.5885885885886,NA,NA,NA,-0.032428388743086,0.00157968317678524,-0.72079754634576,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"R1132",NA,2026-04-29 07:30:00
"21224",21224,26,4,29,8,0,14,52.1901901901902,NA,NA,NA,70.4169169169169,NA,NA,NA,-0.0319826576362816,0.013745536863912,-0.714111579743694,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"R1132",NA,2026-04-29 08:00:00
"21225",21225,26,4,29,8,30,14,48.9034034034034,NA,NA,NA,60.456956956957,NA,NA,NA,0.00257371083113826,0.04335114748477,-0.195766052732395,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"R1132",NA,2026-04-29 08:30:00
"21226",21226,26,4,29,9,0,14,52.1901901901902,NA,NA,NA,64.7397397397397,NA,NA,NA,0.020853602475548,0.0433280767635319,0.078432321933751,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"R1132",NA,2026-04-29 09:00:00
"21227",21227,26,4,29,9,30,14,48.8038038038038,NA,NA,NA,59.5605605605606,NA,NA,NA,0.0808386069433254,0.112875067698868,0.978207388950411,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"R1132",NA,2026-04-29 09:30:00
"21228",21228,26,4,29,10,0,14,50.496996996997,NA,NA,NA,56.472972972973,NA,NA,NA,0.0716651321867745,0.114988230511121,0.840605267602151,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"R1132",NA,2026-04-29 10:00:00
"21229",21229,26,4,29,10,30,14,53.484984984985,NA,NA,NA,57.966966966967,NA,NA,NA,0.0868250583745346,0.118047517794926,1.06800416041855,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"R1132",NA,2026-04-29 10:30:00
"21230",21230,26,4,29,11,0,14,54.0825825825826,NA,NA,NA,60.6561561561562,NA,NA,NA,0.106745769094376,0.141979285457923,1.36681482121617,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,"R1132",NA,2026-04-29 11:00:00
